"gameId","platformId","gameCreation","gameDuration","queueId","mapId","seasonId","gameVersion","gameMode","gameType","teamId","win","firstBlood","firstTower","firstInhibitor","firstBaron","firstDragon","firstRiftHerald","towerKills","inhibitorKills","baronKills","dragonKills","vilemawKills","riftHeraldKills","dominionVictoryScore","participantId","championId","spell1Id","spell2Id","item0","item1","item2","item3","item4","item5","item6","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist","combatPlayerScore","objectivePlayerScore","totalPlayerScore","totalScoreRank","playerScore0","playerScore1","playerScore2","playerScore3","playerScore4","playerScore5","playerScore6","playerScore7","playerScore8","playerScore9","perk0","perk0Var1","perk0Var2","perk0Var3","perk1","perk1Var1","perk1Var2","perk1Var3","perk2","perk2Var1","perk2Var2","perk2Var3","perk3","perk3Var1","perk3Var2","perk3Var3","perk4","perk4Var1","perk4Var2","perk4Var3","perk5","perk5Var1","perk5Var2","perk5Var3","perkPrimaryStyle","perkSubStyle","statPerk0","statPerk1","statPerk2","creepsPerMinDeltas_10-20","creepsPerMinDeltas_0-10","xpPerMinDeltas_10-20","xpPerMinDeltas_0-10","goldPerMinDeltas_10-20","goldPerMinDeltas_0-10","csDiffPerMinDeltas_10-20","csDiffPerMinDeltas_0-10","xpDiffPerMinDeltas_10-20","xpDiffPerMinDeltas_0-10","damageTakenPerMinDeltas_10-20","damageTakenPerMinDeltas_0-10","damageTakenDiffPerMinDeltas_10-20","damageTakenDiffPerMinDeltas_0-10","lane","role","highestAchievedSeasonTier","creepsPerMinDeltas_30-end","creepsPerMinDeltas_20-30","xpPerMinDeltas_30-end","xpPerMinDeltas_20-30","goldPerMinDeltas_30-end","goldPerMinDeltas_20-30","damageTakenPerMinDeltas_30-end","damageTakenPerMinDeltas_20-30","csDiffPerMinDeltas_30-end","csDiffPerMinDeltas_20-30","xpDiffPerMinDeltas_30-end","xpDiffPerMinDeltas_20-30","damageTakenDiffPerMinDeltas_30-end","damageTakenDiffPerMinDeltas_20-30"
600242681,"LA1",1535692866260,200,420,11,11,"8.17.243.3340","CLASSIC","MATCHED_GAME",200,true,true,false,false,false,false,false,0,0,0,0,0,0,0,8,81,7,4,1055,2003,2061,2010,1027,1004,3340,0,1,0,0,0,0,173,0,0,0,0,0,3516,0,3516,0,0,1008,0,1008,0,0,0,197,0,0,0,0,813,46,766,0,1170,975,0,11,0,0,0,0,2,0,0,0,0,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,290,4,0,8304,0,0,0,8345,1,0,0,8347,0,0,0,8236,0,0,0,8234,0,0,0,8300,8200,,,,,,,,,,,,,,,,,,"NONE","DUO","GOLD",,,,,,,,,,,,,,
600209721,"LA1",1535690498445,1752,420,11,11,"8.17.243.3340","CLASSIC","MATCHED_GAME",200,true,false,false,true,true,true,false,9,0,1,2,0,0,0,10,236,7,4,3153,1055,3047,3071,1027,3133,3340,8,7,11,2,2,4,292,2,0,0,0,0,128873,5526,117123,6223,0,30055,2146,27374,534,4730,4,10969,11468,6908,19,6,25000,5623,18570,807,14329,9250,2,173,8,4,0,144,15,0,0,9,1,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,2847,2104,742,9111,1055,380,0,9103,16,50,0,8014,700,0,0,8236,14,0,0,8234,19,0,0,8000,8200,,,,7,5.5,542.3,350.1,533.5,315,,,,,968.6,460.9,,,"BOTTOM","DUO_CARRY","GOLD",,,,,,,,,,,,,,
600125495,"LA1",1535672137771,1181,420,11,11,"8.17.243.3340","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,0,0,0,0,0,0,0,9,412,4,14,3069,3109,1033,1001,1029,0,3364,3,3,5,3,2,1,806,1,0,0,0,0,14562,7825,3487,3250,0,4484,3231,1002,250,343,3,9255,0,0,24,16,11591,4229,6697,664,5609,5275,0,21,0,0,0,50,10,3,0,11,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,734,0,0,8463,297,0,0,8429,49,14,12,8453,193,179,0,8143,45,0,0,8138,8,0,0,8400,8100,,,,,0.6000000000000001,,329.4,,233.8,,-0.3599999999999992,,-22.480000000000018,,308,,41.059999999999945,"NONE","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
599128882,"LA1",1535416277058,1965,420,11,11,"8.16.241.6543","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,true,3,0,0,1,0,1,0,7,60,4,11,3116,1402,3157,3916,0,3020,3340,8,8,13,5,1,1,800,0,0,0,0,0,112011,79759,23130,9121,0,20747,18043,1668,1035,9711,1,14591,15960,871,33,40,29983,9836,18894,1252,10956,10700,1,27,86,69,2,728,14,1,0,12,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1456,0,0,8143,379,0,0,8138,30,0,0,8135,5,0,0,8313,0,0,0,8410,108,0,0,8100,8300,,,,1.2,0.7,461.5,323,426.2,257.5,-0.8999999999999999,0.6,103,64.69999999999999,738.0999999999999,481.1,-68.70000000000005,-16.69999999999999,"JUNGLE","NONE","GOLD",,0.4,,296.79999999999995,,302.7,,1512.8000000000002,,-2.4,,-175.00000000000003,,785.4000000000001
599124977,"LA1",1535414099582,1603,420,11,11,"8.16.241.6543","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,true,true,1,0,0,1,0,1,0,3,412,4,14,3069,2003,3190,3109,1001,3028,3364,4,7,9,2,1,1,716,0,0,0,0,0,17088,12985,3005,1097,0,11416,8113,2262,1041,1612,5,20476,382,382,50,37,18832,6081,11412,1337,7852,7620,0,5,0,0,0,139,13,4,0,24,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1598,0,0,8463,1135,0,0,8429,62,16,15,8453,237,364,0,8143,154,0,0,8138,11,0,0,8400,8100,,,,0.1,0.2,378.5,301.2,276.9,212.2,0.1499999999999999,-1.7500000000000004,-0.8000000000000398,-12.000000000000014,780.9,167.10000000000002,-74.74999999999994,-52.599999999999994,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
586726927,"LA1",1532455170421,1336,420,11,11,"8.14.238.9731","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,true,true,1,0,0,1,0,1,0,4,9,4,14,3098,2421,1056,3191,3020,0,3340,1,4,4,0,1,0,541,0,0,0,0,0,32243,27649,4117,476,0,5956,5352,127,476,1808,1,4022,0,0,12,45,8256,2995,5041,219,5300,4325,0,33,0,0,0,200,12,1,0,7,0,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,219,0,0,9111,77,0,0,9103,0,0,0,8017,171,0,0,8139,412,0,0,8135,4,0,0,8000,8100,,,,1.8,0.4,352.4,292.1,250.9,136.8,,,,,383.4,291.9,,,"BOTTOM","SOLO","GOLD",,,,,,,,,,,,,,
586056522,"LA1",1532276603688,1991,420,11,11,"8.14.238.1713","CLASSIC","MATCHED_GAME",100,false,false,false,false,true,false,false,6,0,1,2,0,0,0,2,25,4,14,3092,3157,3107,3117,3190,0,3364,2,10,22,0,1,0,573,0,0,0,0,0,45764,38967,4268,2528,0,15193,12731,1017,1444,4028,4,10170,3671,2312,62,65,23924,15194,8249,480,10638,10075,0,43,0,0,0,104,15,1,0,32,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1151,603,0,8275,7,0,0,8210,0,0,0,8237,622,0,0,8313,0,0,0,8347,0,0,0,8200,8300,,,,2.3,0.6000000000000001,337.1,317.4,292.7,192,1.2500000000000002,0.8499999999999999,135.35,38.90000000000002,586.2,328.6,126.59999999999997,22.55000000000004,"BOTTOM","DUO_SUPPORT","GOLD",,1.4,,743.1,,478.2,,1003.0999999999999,,0.050000000000000044,,285.49999999999994,,517.8
579373206,"LA1",1530753562032,1326,420,11,11,"8.13.235.9749","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,true,false,0,0,0,1,0,0,0,2,117,4,14,3098,3113,0,0,3114,2422,3340,0,4,1,0,0,0,602,0,0,0,0,0,13737,9843,3763,130,0,2248,1579,539,130,0,0,3039,0,0,14,11,6860,1665,4849,344,3891,2775,0,14,0,0,0,122,10,1,0,8,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,209,122,0,8226,225,0,0,8234,16,0,0,8237,119,0,0,8347,0,0,0,8304,9,3,0,8200,8300,,,,0.7999999999999999,0.2,356,277.6,163.3,136,-0.9999999999999998,-1.7499999999999998,-118.84999999999997,-37.29999999999998,329.6,119.2,158.19999999999996,45.250000000000014,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
579338290,"LA1",1530751319998,1665,420,11,11,"8.13.235.9749","CLASSIC","MATCHED_GAME",100,false,true,false,false,false,true,false,1,0,0,1,0,0,0,3,9,4,14,3092,3157,3020,1052,0,0,3340,1,9,4,0,1,0,470,0,0,0,0,0,46437,42776,3660,0,0,7325,7300,25,0,2337,1,9191,1149,0,18,36,16480,4004,12269,206,6653,6235,0,77,0,0,0,192,11,0,0,11,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,530,0,0,8224,427,0,0,8233,15,10,0,8236,24,0,0,8313,0,0,0,8347,0,0,0,8200,8300,,,,2.7,2.1,267.8,266.70000000000005,201,206,0.40000000000000036,-0.5,-129.1,-49.60000000000001,362.20000000000005,364.5,19.650000000000006,157.74999999999997,"BOTTOM","DUO","GOLD",,,,,,,,,,,,,,
579345770,"LA1",1530750482360,195,420,11,11,"8.13.235.9749","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,4,9,4,14,2419,2003,3303,0,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,2027,1479,548,0,0,300,261,38,0,223,1,128,0,0,0,4,429,58,371,0,763,500,0,3,0,0,0,15,2,0,0,1,0,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,45,0,0,8224,0,0,0,8233,0,0,0,8236,0,0,0,8313,0,0,0,8347,0,0,0,8200,8300,,,,,,,,,,,,,,,,,,"NONE","DUO","GOLD",,,,,,,,,,,,,,
579179959,"LA1",1530726509799,1383,420,11,11,"8.13.235.9749","CLASSIC","MATCHED_GAME",200,true,true,true,false,false,true,true,6,0,0,1,0,1,0,6,9,4,14,3098,3157,0,3020,0,0,3340,1,4,5,0,1,0,498,0,0,0,0,0,38025,32362,5194,467,0,10067,9052,655,360,3416,1,5222,2875,1155,34,57,11174,3095,7265,813,5933,4975,0,8,4,0,4,173,10,1,0,16,0,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,768,0,0,8224,249,0,0,8233,14,50,0,8236,24,0,0,8313,0,0,0,8347,0,0,0,8200,8300,,,,0.5,0.30000000000000004,314,283.9,292.9,163.2,2.6499999999999995,2.3,16.30000000000001,103.00000000000001,626.2,239.60000000000002,-95.95000000000009,15.699999999999989,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
579188164,"LA1",1530725853874,200,420,11,11,"8.13.235.9749","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,5,9,4,14,2419,2003,3303,0,0,0,3340,0,0,1,0,0,0,0,0,0,0,0,0,2922,2534,388,0,0,921,745,176,0,0,0,181,100,100,1,9,631,145,480,6,864,500,0,1,0,0,0,31,2,0,0,1,0,false,false,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,85,0,0,8224,0,0,0,8233,1,50,0,8236,0,0,0,8313,0,0,0,8347,0,0,0,8200,8300,,,,,,,,,,,,,,,,,,"NONE","DUO","GOLD",,,,,,,,,,,,,,
573759588,"LA1",1529609443846,1207,420,11,11,"8.12.233.4186","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,0,0,0,0,0,0,0,9,412,4,14,3069,2003,3117,1033,0,0,3364,0,5,2,0,0,0,503,0,0,0,0,0,12055,6361,5202,491,0,3306,2598,217,491,28,1,4473,0,0,35,13,9408,7176,2044,188,3912,3300,0,2,0,0,0,1289,9,2,0,18,1,false,false,false,false,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,84,55,0,8473,419,0,0,8444,419,0,0,8451,67,0,0,8237,128,0,0,8224,377,0,0,8400,8200,,,,0.2,0,239,275.5,184.8,154.8,0.2999999999999998,-0.2999999999999998,-140.35,-54.199999999999974,714,226.8,291.9,61.750000000000014,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
572741004,"LA1",1529352958398,1566,420,11,11,"8.12.233.4186","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,false,false,0,0,0,0,0,0,0,8,117,4,14,3098,3504,3105,3117,0,0,3364,0,10,5,0,0,0,383,0,0,0,0,0,15520,12116,3038,366,0,6703,5266,1071,366,0,0,7662,123,0,30,38,15115,5547,8419,1148,5311,5225,0,9,0,0,0,216,11,1,0,15,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,543,368,0,8226,250,440,0,8234,37,0,0,8237,329,0,0,8347,0,0,0,8304,10,0,0,8200,8300,,,,0.30000000000000004,0.2,305.4,217.6,227.4,133,-1.35,-1.15,-104.1,-70.10000000000001,632.8,260.4,-383.15000000000003,-50.25000000000004,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
568885994,"LA1",1528504629954,2217,420,11,11,"8.11.232.8721","CLASSIC","MATCHED_GAME",100,false,false,true,false,true,true,false,10,0,1,2,0,0,0,5,412,4,14,3069,3190,3109,3117,3028,0,3364,1,11,13,0,1,0,379,0,0,0,0,0,17316,12173,4204,939,0,7635,5554,1188,893,1221,1,25050,832,471,79,32,26695,9944,14636,2114,8763,8400,0,11,0,0,0,104,13,2,0,37,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,214,224,0,8473,759,0,0,8444,1212,0,0,8451,164,0,0,8237,277,0,0,8224,725,0,0,8400,8200,,,,0.8999999999999999,0,220,244.89999999999998,250.79999999999998,165.3,-0.5999999999999996,-0.34999999999999964,-48.400000000000034,-21.900000000000034,555.6,380.9,135.29999999999995,10.65000000000002,"BOTTOM","DUO_SUPPORT","GOLD",0.4,0,428.6,259.5,180.4,269.8,1050.2,907.1,-5.199999999999999,-2.1999999999999993,-264.5,-103.00000000000003,-324.9,-50.649999999999864
567702725,"LA1",1528242911013,1956,420,11,11,"8.11.232.7066","CLASSIC","MATCHED_GAME",100,false,true,false,false,false,false,false,2,0,0,0,0,0,0,1,117,4,14,3098,3107,3117,3504,0,0,3364,1,9,11,0,1,0,538,0,0,0,0,0,29154,17020,4964,7169,0,10249,6166,2145,1937,2325,4,9518,3079,247,55,37,17450,5569,10057,1823,7560,6400,0,19,0,0,0,232,13,2,0,32,0,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,728,885,0,8226,250,374,0,8234,12,0,0,8237,431,0,0,8347,0,0,0,8304,9,3,0,8200,8300,,,,0.5,0.8,333.4,281.2,219.8,166.1,,,,,468,268.29999999999995,,,"MIDDLE","DUO_SUPPORT","GOLD",,0.4,,347.79999999999995,,242.4,,750.8000000000001,,,,,,
567175981,"LA1",1528130496619,1863,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",100,false,true,true,false,false,false,false,2,0,0,0,0,0,0,3,89,4,14,3401,3190,0,3117,1029,3067,3364,0,8,12,0,0,0,655,0,0,0,0,0,38560,15439,12036,11084,0,9208,5239,2821,1147,5486,5,29991,405,405,52,45,29225,11032,15967,2225,7400,7100,1,63,0,0,0,73,13,6,0,26,5,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,535,518,0,8463,1086,0,0,8429,67,15,13,8451,149,0,0,8226,250,205,0,8237,384,0,0,8400,8200,,,,3.2,1.6,322.4,350.5,267.1,197.8,2.25,-0.8499999999999999,-19.19999999999999,-29.450000000000003,1231.9,196.7,125.54999999999984,45.85000000000002,"BOTTOM","DUO_SUPPORT","GOLD",,1.3,,352.1,,207.39999999999998,,1206.9,,0.04999999999999982,,-3.0500000000000114,,164.10000000000002
567006178,"LA1",1528073522915,1389,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,true,true,11,0,0,2,0,1,0,2,412,4,14,3069,3105,3109,3117,1029,0,3364,0,0,12,0,0,0,0,0,0,0,0,0,18075,13115,4364,594,0,5849,4357,897,594,248,1,5556,2091,2091,41,21,6574,991,5498,84,7332,6525,0,10,0,0,0,69,11,3,0,21,3,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,202,146,0,8473,136,0,0,8444,374,0,0,8451,104,0,0,8237,154,0,0,8224,0,0,0,8400,8200,,,,0.8,0.2,392.70000000000005,283.5,383.9,173.8,0.8500000000000001,-0.8999999999999997,160.85000000000005,33.650000000000034,368.1,128.6,-393.79999999999995,-78.05000000000001,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
566401665,"LA1",1527972176413,2475,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",200,true,true,true,true,false,true,false,10,0,1,3,0,0,0,9,412,4,14,3401,3082,3190,3117,3109,3024,3364,2,4,24,0,1,0,738,0,0,0,0,0,43393,30482,10968,1942,0,10711,7165,2085,1460,4048,4,29464,2961,1489,65,28,29704,10478,17743,1482,11220,9925,0,51,0,0,0,165,18,3,0,40,2,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,473,414,0,8473,658,0,0,8444,2201,0,0,8451,264,0,0,8237,420,0,0,8224,585,0,0,8400,8200,,,,1.4,1.1,298.8,300.5,193.39999999999998,183.9,0.8499999999999992,1.2999999999999996,-47.049999999999955,20.900000000000034,685.2,357.9,212.84999999999994,87.45,"BOTTOM","DUO_SUPPORT","GOLD",1,1.6,631.3,525,285.29999999999995,344.70000000000005,803.7,1054.2,-1.0500000000000003,-0.75,94.20000000000002,-43.200000000000045,114.74999999999997,190.00000000000006
566366081,"LA1",1527969724105,1970,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",200,false,false,false,false,false,true,false,0,0,0,2,0,0,0,6,117,4,14,3092,3190,0,3504,3117,0,3364,1,6,9,0,1,0,902,0,0,0,0,0,30569,21163,6075,3330,0,7646,5437,1355,853,844,1,10820,900,900,52,23,15846,6452,8131,1262,7644,7525,0,30,0,0,0,234,13,3,0,24,6,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,659,1207,0,8226,250,344,0,8234,27,0,0,8237,468,0,0,8347,0,0,0,8304,8,3,0,8200,8300,,,,0.7,0.4,306.1,262.2,219.8,208.1,0.5999999999999996,0.5500000000000003,-82.5,69.89999999999995,622.8,189.4,27.94999999999996,-17.650000000000006,"BOTTOM","DUO_SUPPORT","GOLD",,1.7,,503.79999999999995,,240.5,,680.9,,0.6500000000000001,,85.55000000000001,,307.1
565961730,"LA1",1527893584180,1923,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",200,true,false,false,true,true,true,true,10,0,1,3,0,1,0,10,89,4,14,3401,3190,2055,3117,3109,1033,3340,3,4,19,2,1,0,839,0,0,0,0,0,34517,8638,11850,14029,0,9782,4905,3407,1470,3357,5,20784,4291,1268,51,36,20033,4537,13798,1698,9423,8375,0,50,0,0,0,53,14,5,0,30,3,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,594,510,0,8463,1484,0,0,8429,68,18,15,8451,149,0,0,8226,250,276,0,8237,330,0,0,8400,8200,,,,2.5,1.3,439.4,269,359.4,154.8,-0.7,1.05,-7.75,45.300000000000026,837.7,252,190.15000000000003,-11.949999999999989,"BOTTOM","DUO_SUPPORT","GOLD",,0.8,,348.4,,274.70000000000005,,818.0999999999999,,-3.5,,68.25000000000003,,-187.60000000000002
565935310,"LA1",1527890824617,1570,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",100,true,true,true,true,false,true,false,7,0,0,2,0,0,0,2,117,4,14,3092,3190,3117,3504,0,0,3364,3,4,15,2,1,0,600,0,0,0,0,0,22068,17220,4039,809,0,8292,5750,1732,809,123,1,7119,4188,2863,44,33,11582,2526,8091,964,8678,7325,2,12,4,0,0,222,13,1,0,14,3,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,659,1593,0,8226,250,486,0,8234,13,0,0,8237,385,0,0,8347,0,0,0,8304,10,0,0,8200,8300,,,,0.5,0.4,376,296,339.4,188.6,0.5999999999999999,-0.7,114,3.849999999999966,404.8,219.3,-58.19999999999999,-71.74999999999999,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
565840098,"LA1",1527870505955,2353,420,11,11,"8.11.231.7304","CLASSIC","MATCHED_GAME",200,true,false,true,true,false,false,false,10,0,0,3,0,0,0,10,412,4,14,3401,0,3190,3117,3109,3082,3364,3,4,27,2,1,0,946,0,0,0,0,0,36984,23079,7424,6480,0,13761,11728,1113,920,3731,3,35791,5322,523,90,48,31127,10343,19882,901,10804,9175,1,47,4,0,0,135,16,7,0,39,6,false,false,false,false,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,208,184,0,8473,746,0,0,8444,2294,0,0,8451,190,0,0,8237,694,0,0,8224,539,0,0,8400,8200,,,,2.2,1.3,457.4,294,373,174.5,1.3000000000000003,0.8500000000000002,112.35000000000002,8.399999999999991,790.4,235.4,-131.35000000000002,20.200000000000017,"BOTTOM","DUO_SUPPORT","GOLD",0.4,0.7,209.8,426.6,267.6,237.2,1043.6,979.1999999999999,-0.7000000000000002,2.220446049250313e-16,-383.4,23.19999999999996,-103.10000000000002,-31.500000000000057
565135177,"LA1",1527732793642,2051,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",100,true,true,false,true,true,false,false,10,0,1,1,0,0,0,4,412,4,14,3401,3190,0,3024,3109,3117,3364,3,4,19,2,2,0,800,1,0,0,0,0,38692,26761,9385,2545,0,7658,6150,947,561,1490,5,18966,5781,1598,51,26,18378,7168,10735,474,9967,8500,0,62,0,0,0,135,15,2,0,26,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,192,171,0,8473,498,0,0,8444,1058,0,0,8451,182,0,0,8237,296,0,0,8224,523,0,0,8400,8200,,,,2,1.1,322.4,241.4,279.2,133.7,1.95,0.30000000000000027,160.95000000000002,-53,612.9000000000001,243.8,-107.60000000000002,110.15,"BOTTOM","DUO_SUPPORT","GOLD",,2.4,,596.9,,399.29999999999995,,693.2,,2.220446049250313e-16,,148.44999999999993,,-44.549999999999955
564976825,"LA1",1527696348332,1417,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,false,0,0,0,0,0,0,0,3,117,4,14,3092,2003,3504,3117,0,0,3340,1,6,6,0,1,0,575,0,0,0,0,0,14645,11819,2140,685,0,7712,6081,945,685,0,0,5124,270,270,22,37,8610,2251,5830,528,5804,5075,0,13,0,0,0,229,11,1,0,14,1,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,595,898,0,8226,250,307,0,8234,23,0,0,8237,474,0,0,8347,0,0,0,8304,10,0,0,8200,8300,,,,0.2,0.8,282.5,323.6,296,151.8,-2.25,-0.8499999999999999,-112.74999999999997,-62.05000000000001,377.70000000000005,153.1,-20.849999999999966,-44.74999999999999,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
562221630,"LA1",1527096226358,1868,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",100,false,false,false,true,true,false,false,10,0,1,2,0,0,0,5,412,4,14,3401,3190,3109,3117,0,0,3364,3,6,19,2,1,0,832,0,0,0,0,0,39982,29044,7871,3067,0,15183,11701,2189,1293,1204,4,27435,4879,1573,53,33,26282,4187,21572,522,8530,7675,0,39,0,0,0,203,15,4,0,28,2,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,476,377,0,8473,877,0,0,8444,1103,0,0,8451,163,0,0,8237,471,0,0,8224,391,0,0,8400,8200,,,,1.2,1.6,332.1,330.8,274.4,166.6,4.440892098500626e-16,0.30000000000000027,-186.75,34.35000000000002,782,302,37.75,104.55000000000001,"BOTTOM","DUO_SUPPORT","GOLD",,1.1,,679.4000000000001,,336.3,,1204.9,,-0.7499999999999998,,45.25,,209.84999999999997
560849920,"LA1",1526771488236,1979,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",100,false,false,false,false,false,false,true,2,0,0,0,0,1,0,3,117,4,14,3092,3107,3504,3117,1029,0,3364,2,3,11,2,1,0,1480,0,0,0,0,0,21084,15752,4399,932,0,10783,8397,1453,932,2036,1,10308,693,693,54,45,17908,8908,8522,477,8406,8000,1,18,0,0,0,228,13,2,0,31,3,false,false,false,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1006,0,0,8143,22,0,0,8138,19,0,0,8135,5,0,0,8345,4,0,0,8347,0,0,0,8100,8300,,,,0.5,0.4,397.4,284.1,289.6,154.6,-2.5,-1.0999999999999999,-12.699999999999989,-18.70000000000003,417,206,-133.55,15.800000000000004,"BOTTOM","DUO_SUPPORT","GOLD",,0.7,,394.5,,292.2,,856.5,,-0.8999999999999999,,-226.60000000000005,,-26.000000000000057
559901642,"LA1",1526525509945,1422,420,11,11,"8.10.229.7328","CLASSIC","MATCHED_GAME",100,true,false,false,false,false,true,false,0,1,0,1,0,0,0,5,412,4,14,3401,3190,3117,0,3067,0,3340,2,1,14,0,1,0,1326,0,0,0,0,0,24521,17232,6088,1200,0,8461,6136,1500,824,667,4,5919,2357,1687,20,26,7885,354,7175,355,7327,6100,0,31,0,0,0,138,12,2,0,11,3,false,false,false,false,true,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,346,246,0,8473,360,0,0,8444,541,0,0,8451,124,0,0,8237,326,0,0,8224,19,0,0,8400,8200,,,,1.8,1,487.7,280,410.5,141.3,-0.8499999999999996,-0.8,109.5,11.099999999999966,370.1,107.19999999999999,-391.35,-125.35,"BOTTOM","DUO_SUPPORT","GOLD",,,,,,,,,,,,,,
